FILIAL; DATA PROC; IDADE INI; IDADE FIM;SETOR LOJA   ;MERC ;DIGITO;STATUS;DESCRICAO ;EMBALAGEM ;DT VENC   ;TRIBUTACAO;LC;QTDE_IDEAL;DT PRECO IND;PRECO IND;DT ULT ENTR;CUSTO ULT ENTR;QTDE ULT ENTR;QTDE PED COMPRA;QTDE PED FILIAL;QTDE PED NF AT;ESTOQ EMB1;ESTOQ EMB9;CUSTO MEDIO;PRECO VENDA;PERC RENT;QTDE VENDA EMB1;IDADE;NAO VENDE;TP ETIQ;MIX;DT PRECO;EMB.INTERMEDIARIA;PAR;DIREITO DEVOLUCAO;GESTAO ISV;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;42923;196; ;ALGODAO COTTONBABY BOLA BRANCO     ;CXA 6 X 12 50G    ;; ; ;24;     ;0;12/03/2026;169,69;2;0;0;0;1;66;176,13;291,61;7,46;1;40;1;C; ;13/08/2025;S;N;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;96644;125; ;TALCO INF.BARUEL BABY              ;CXA 1 X 12 130G   ;; ; ;231;     ;0;14/08/2025;143,14;10;0;0;0;3;4;101,97;162,01;5,5;2;250;12;C; ;10/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;44000;124; ;KIT INF.BEBE NATUREZA SH+CO GT COL ;CXA 1 X 6 1KIT   ;; ; ;54;     ;0;28/03/2026;134,21;3;0;0;0;3;0;114,87;179,41;4,42;0;24;40;C; ;12/04/2026;S;N;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;93544;140; ;SAB.LIQ.INF.BARUEL BABY S.TRANQUILO;CXA 1 X 12 210ML  ;; ; ;182;     ;0;20/01/2026;90,44;10;0;0;10;5;2;67,73;106,8;4,44;1;91;1;C; ;10/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;96377;165; ;DES.FRANCIS AERO MEN ACTIVE        ;CXA 1 X 12 200ML  ;; ; ;252;     ;0;20/02/2026;148,81;5;0;0;0;3;0;116,82;166,81;5,41;2;60;17;C; ;09/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;4309;131; ;COL.BODY SPLASH MURIEL MELANCIA    ;CXA 1 X 12 200ML  ;; ; ;155;     ;0;28/03/2026;141,16;2;0;0;0;3;1;114,35;154,8;1,57;0;30,32;1;C; ;12/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;62621;101; ;DES.GILLETTE STICK COLL WAVE       ;CXA 1 X 12 45G    ;; ; ;320;     ;0;20/03/2026;164,81;10;0;0;0;2;11;121,04;174;5,88;7;32;1;C; ;08/12/2025;S;S;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;89156;162; ;ESMALTE RISQUE LEO MANDOU FLORES   ;CXA 1 X 6 1UND   ;; ; ;216;     ;0;23/03/2026;28,34;12;0;0;0;18;3;19,13;32,7;9,92;7;33,91;1;C; ;12/04/2026;; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;2399;157; ;DES.SECRET GEL BERRY               ;CXA 1 X 12 45G    ;; ; ;320;     ;0;09/03/2026;248,84;15;0;0;0;1;11;185,4;250,81;1,52;10;43;5;C; ;12/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;77405;172; ;MAMAD.BABY GO 270ML SORTIDAS       ;CXA 1 X 6 1UND   ;; ; ;96;     ;0;24/03/2026;129,04;3;0;0;0;4;0;89,08;179,94;18,35;0;57,25;58;C; ;29/05/2025;; ;S;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;8431;192; ;COND.INF.PALMOLIVE KIDS            ;CXA 1 X 6 350ML  ;; ; ;265;     ;0;12/03/2026;81,68;10;0;0;0;6;1;57,94;99,6;10,26;4;40;1;C; ;13/03/2024;S;N;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;14052;161; ;DES.TABU CREME TRADICIONAL         ;PCT 1 X 12 55G    ;; ; ;720;     ;0;11/03/2026;46,06;10;0;0;0;8;7;41,72;53,88;-1,99;5;41;1;C; ;13/04/2026;S;S;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;83393;191; ;CREME BARBEAR NIVEA SENSITIVE      ;CXA 1 X 24 65G    ;; ; ;210;     ;0;13/08/2025;346,25;10;0;0;0;1;10;256,92;396;10,56;0;251;52;C; ;02/11/2025;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;89474;173; ;OLEO SECANTE RISQUE TECHNOLOGY     ;CXA 1 X 6 1UND   ;; ; ;48;     ;0;23/03/2026;45,85;12;0;0;0;11;2;32,29;53,94;8,56;0;29;1;C; ;13/08/2025;; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;96094;181; ;LOCAO HIDR.DES.FLOR YPE KAR.AMEND. ;CXA 1 X 12 200ML  ;; ; ;324;     ;0;19/03/2026;120,14;4;0;0;0;4;1;90,24;130,8;6,45;1;34,12;1;C; ;12/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;83151;177; ;ANTISSEP.LISTERINE C.MINT ZERO L+P-;CXA 1 X 6 1,5L   ;; ; ;45;     ;0;17/03/2026;230,82;5;10;0;0;2;2;158,59;179,4;-13,71;8;35;1;C; ;14/04/2026;; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;92750;159; ;LOCAO HIDR.DES.MURIEL COLAGENO     ;CXA 1 X 12 100ML  ;; ; ;315;     ;0;28/03/2026;94,77;5;0;0;0;5;0;74,38;106,8;5,79;0;24;40;C; ;12/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;62704;197; ;DES.HERBISSIMO AERO GREEN LEAF     ;CXA 1 X 12 150ML  ;; ; ;294;     ;0;09/03/2026;100,3;1;0;0;0;4;10;77,19;113,88;7,65;4;54,1;1;C; ;22/03/2026;S;S;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;65074;129; ;LOCAO HIDR.DES.PHYTO INTENSE LOVE  ;CXA 1 X 12 200ML  ;; ; ;165;     ;0;16/04/2026;125,82;2;0;0;0;3;0;125,09;186;8,19;0;33,66;999;C; ;09/04/2026;S;N;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;65620;130; ;CHOCALHO BABY GO 3 BOLAS 2002      ;CXA 1 X 12 1UND   ;; ; ;60;     ;0;06/01/2026;62,79;6;0;0;0;6;0;63,4;106,69;8,43;0;105;999;C; ;22/08/2025;;N;S;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;93230;145; ;LOCAO HIDR.DES.FRANCIS L.AMENDOAS  ;CXA 1 X 12 200ML  ;; ; ;280;     ;0;20/01/2026;138,22;6;0;0;0;3;8;105,13;154,8;7,52;0;91;3;C; ;09/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;4713;135; ;DES.HERBISSIMO AERO CARE LAVANDA   ;CXA 1 X 12 150ML  ;; ; ;294;     ;0;16/02/2026;99,05;20;0;0;0;5;0;77,19;113,88;7,65;7;64;3;C; ;22/03/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;93357;114; ;AP.BARB.BIC SENSITIVE L7P5         ;CXA 1 X 96 5UND   ;; ; ;45;     ;0;22/01/2026;488,69;1;0;0;0;1;5;367,01;623,09;8,96;0;102,21;1;C; ;05/02/2026;S;S; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;96413;149; ;DES.DOVE ROLL ON PROT.TOTAL MEN    ;CXA 1 X 12 50ML   ;; ; ;424;     ;0;24/03/2026;111,37;10;0;4;0;4;6;86,03;123,48;5,77;6;28;1;C; ;19/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;13461;135; ;BODY SPLASH VIZET MORANGO E BLUE   ;CXA 1 X 12 200G   ;; ; ;192;     ;0;06/04/2026;186,67;2;0;0;0;2;1;187,37;298,8;5,73;0;16,6;28;C; ;30/03/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;91115;104; ;TALCO INF.JOHNSON BABY             ;CXA 1 X 12 100G   ;; ; ;342;     ;0;17/03/2026;294,54;2;2;0;0;1;10;218,16;334,83;3,29;1;35;1;C; ;12/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;91110;101; ;TALCO INF.JOHNSON BABY HORA DO SONO;CXA 1 X 12 100G   ;; ; ;342;     ;0;12/02/2026;294,54;1;0;0;0;1;10;218,16;334,83;3,29;0;147,54;46;C; ;12/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;35879;147; ;DES.NIVEA AERO BLC WHITE MASC.     ;CXA 1 X 12 150ML  ;; ; ;252;     ;0;17/03/2026;163,73;10;0;0;0;3;2;127,31;178,81;4,24;7;35;1;C; ;13/04/2026;;S;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;9192;145; ;AGUA.OXIG.FARMAX 40VOL.            ;CXA 1 X 144 90ML   ;; ; ;66;     ;0;25/11/2025;288,67;2;0;0;0;2;0;202,49;345,6;9,85;0;147;28;C; ;11/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;63934;129; ;TOALHA UMED.JOHNSON BABY           ;CXA 1 X 24 44UND  ;; ; ;60;     ;0;17/03/2026;261,1;3;3;0;0;1;18;234,72;309,61;-0,36;1;35;1;C; ;13/04/2026;S;N;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;78321;115; ;LOCAO HIDR.NEUTROGENA SUAVIZA      ;CXA 1 X 6 200ML  ;; ; ;462;     ;0;17/03/2026;129,13;3;0;0;0;3;4;113,53;155,41;2,39;1;42,27;1;C; ;13/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;2400;186; ;DES.SECRET GEL COTTON              ;CXA 1 X 12 45G    ;; ; ;320;     ;0;08/04/2026;188,56;1;0;0;0;2;3;185,4;250,81;1,52;8;23,55;2;C; ;12/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;18828;193; ;DES.SKALA ROLL-ON CRISTAL          ;CXA 1 X 12 60ML   ;; ; ;370;     ;0;14/04/2026;44,67;6;0;10;0;9;3;45,11;65,88;6,96;5;24,56;2;C; ;11/03/2026;S;S;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;82223;154; ;GEL COLA STREET BOY                ;CXA 1 X 24 300G   ;; ; ;100;     ;0;10/03/2026;180,86;4;0;0;0;4;0;105,55;237,61;24,02;0;42;999;C; ;19/02/2025;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;95071;148; ;GEL COLA KINGS EXTRA FORTE PREMIUM ;CXA 1 X 12 300G   ;; ; ;200;     ;0;28/03/2026;97,8;5;0;0;0;5;8;74,7;142,8;16,13;0;26,11;1;C; ;05/03/2025;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;13134;105; ;DES.NIVEA AERO DRY FOR MEN         ;CXA 6 X 2 150ML  ;; ; ;252;     ;0;12/01/2026;163,73;10;0;0;0;3;4;127,31;178,81;4,24;8;99;1;C; ;13/04/2026;S;S;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;93491;162; ;KIT BEBE NATUREZA GIRAFINHA SH+COND;CXA 1 X 6 1KIT   ;; ; ;50;     ;0;24/03/2026;181,47;3;0;0;0;2;3;170,11;233,41;2,56;0;28;1;C; ;11/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;77477;156; ;COPO PLAST BABY GO CARROS 2229     ;CXA 1 X 12 1UND   ;; ; ;96;     ;0;06/01/2026;104,68;4;0;0;0;4;0;106,69;203,89;15,53;0;105;999;C; ;14/10/2025;; ;S;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;65073;170; ;LOCAO HIDR.DES.PHYTO VANILLA KISS  ;CXA 1 X 12 200ML  ;; ; ;264;     ;0;10/03/2026;162,47;4;0;0;0;3;5;125,09;186;8,19;1;42;3;C; ;09/04/2026;S;N;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;74286;199; ;GEL FIX.CLEAR MEN CONTR.DE CASPA   ;CXA 1 X 6 300G   ;; ; ;380;     ;0;28/03/2026;112,73;6;0;0;0;6;0;72,32;125,4;10,77;0;24;42;C; ;27/03/2026;; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;72396;172; ;COND.INF.JOHNSON BABY CAB.CACHEADOS;CXA 1 X 12 200ML  ;; ; ;240;     ;0;17/03/2026;237,7;2;2;0;0;2;2;204,74;298,81;-0,07;1;37,53;10;C; ;12/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;56387;147; ;COPO PLAST.BABY GO C/VALV AZUL 1903;CXA 1 X 12 1UND   ;; ; ;75;     ;0;03/02/2026;92,47;4;0;0;0;4;9;93,54;167,89;12,15;0;92,31;41;C; ;22/08/2025;;N;S;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;39048;127; ;DES.GIOVANNA BABY AERO LILAS       ;CXA 1 X 12 150ML  ;; ; ;240;     ;0;17/02/2026;91,36;20;0;0;0;6;3;71,94;83,88;-10,32;6;63;1;C; ;16/04/2026;;S;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;7528;122; ;TALCO ANTI-SEPTICO BARLA           ;CXA 1 X 24 80G    ;; ; ;175;     ;0;28/03/2026;136,32;5;0;0;0;5;1;89,6;108;-14,52;1;24,44;20;C; ;16/04/2026;;N;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;86997;169; ;GELATINA CAP.KOLENE S.FINALIZADORES;CXA 1 X 12 500G   ;; ; ;120;     ;0;09/04/2026;157,23;3;0;0;0;2;11;157,66;190,8;-14,18;0;12;11;C; ;17/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;62703;137; ;DES.HERBISSIMO AERO SNOW MOON      ;CXA 1 X 12 150ML  ;; ; ;294;     ;0;23/02/2026;98,26;10;0;0;0;6;0;77,19;113,88;7,65;6;57;1;C; ;22/03/2026;S;S;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;69446;159; ;AGUA PERF.ROMANTICA PHYTODERM      ;CXA 1 X 12 250ML  ;; ; ;217;     ;0;20/01/2026;147,45;6;0;0;0;4;0;116,3;174;8,6;0;91;48;C; ;09/04/2026;S;N;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;73793;156; ;DES.AXE AERO MARINE                ;CXA 1 X 12 152ML  ;; ; ;372;     ;0;07/04/2026;96,33;6;0;0;0;4;11;94,69;131,88;3,64;7;14;1;C; ;17/03/2026;S;S; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;72451;153; ;LOCAO HIDR.NEUTROGENA REPARA       ;CXA 1 X 6 200ML  ;; ; ;462;     ;0;17/03/2026;129,13;3;3;0;0;4;1;113,53;155,41;2,39;2;44,24;1;C; ;13/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;88609;189; ;TOALHA UMED.PAMPERS L4P3           ;CXA 1 X 3 3X48UND;; ; ;120;     ;0;16/09/2025;120,92;14;0;0;0;5;0;94,62;137,7;5,96;4;217;7;C; ;24/03/2026;; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;93685;103; ;LIXA P/MAOS MARCO BONI CANARIO     ;CXA 1 X 24 6UND   ;; ; ;924;     ;0;11/12/2025;46,56;10;0;0;0;10;22;43,53;84;16,03;1;134,02;1;C; ;20/08/2025;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;71884;132; ;SHAMP.INF.HUGGIES EXTRA SUAVE      ;CXA 1 X 12 400ML  ;; ; ;100;     ;0;09/04/2026;244,42;2;0;0;0;2;0;240,61;322,81;0,91;0;12;999;C; ;01/03/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;65212;112; ;COND.INF.JOHNSON BABY              ;CXA 1 X 12 400ML  ;; ; ;140;     ;0;28/03/2026;396,18;1;2;0;0;1;6;322,29;478,81;1,13;1;27,66;1;C; ;13/04/2026;S;N;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;2959;191; ;DES.LEITE ROSAS                    ;CXA 1 X 24 310ML  ;; ; ;75;     ;0;02/02/2026;227,9;3;0;0;0;3;0;162,26;237,61;7,15;0;78;41;C; ;09/03/2026;;S;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;5872;134; ;DES.GIOVANNA BABY CREME VANILLA    ;CXA 1 X 12 55G    ;; ; ;423;     ;0;18/03/2026;43,69;15;0;0;0;14;11;32,91;47,88;6,69;5;34;2;C; ;16/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;96650;160; ;SHAMP.INF.BARUEL BABY GLICERINA REF;CXA 1 X 12 210ML  ;; ; ;182;     ;0;20/01/2026;77,71;10;0;0;0;8;2;60,87;82,8;1,92;2;91;3;C; ;10/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;76749;115; ;DES.DOVE AERO MEN+CARE EUCALIPTO   ;CXA 1 X 12 200ML  ;; ; ;344;     ;0;14/01/2026;271,72;10;0;0;0;2;6;198,89;232,81;-9,98;0;97;999;C; ;14/04/2026;S;S; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;9025;196; ;DES.GIOVANNA BABY ROLL-ON ROSA     ;CXA 1 X 12 50ML   ;; ; ;324;     ;0;20/02/2026;82,87;20;0;0;0;8;6;58,62;71,88;-6,11;8;60;9;C; ;16/04/2026;S;S;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;77895;158; ;DES.NIVEA AERO MEN ORIGINAL        ;CXA 1 X 12 150ML  ;; ; ;252;     ;0;12/01/2026;163,73;10;0;0;0;3;11;127,31;178,81;4,24;4;99;3;C; ;13/04/2026;;S; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;71888;170; ;SAB.LIQ.INF.HUGGIES EXTRA SUAVE    ;CXA 1 X 12 200ML  ;; ; ;175;     ;0;09/04/2026;124,64;3;0;0;5;4;1;123,38;202,81;7,02;1;22,08;3;C; ;13/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;63889;126; ;KIT.INF.TRALALA SH+COND.S.EMBARACO ;CXA 1 X 6 1KIT   ;; ; ;96;     ;0;24/02/2026;116,21;8;3;0;0;5;4;90,79;128,94;5,02;0;56;34;C; ;09/04/2026;S;N;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;8273;141; ;HASTES FLEXIVEIS YORK 150UND       ;CXA 2 X 12 1UND   ;; ; ;120;     ;0;05/01/2026;162,84;5;10;0;0;4;11;119,76;216;12,41;3;106;1;C; ;06/02/2026;S;N;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;63886;148; ;SHAMP.INF.TRALALA SEM EMBARACO     ;CXA 1 X 12 480ML  ;; ; ;96;     ;0;24/02/2026;113,79;8;0;0;0;6;3;85,77;118,8;3,24;2;56;1;C; ;02/04/2026;S;N;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;11530;130; ;DES.DOVE STICK ORIGINAL            ;CXA 1 X 12 45G    ;; ; ;400;     ;0;24/03/2026;273,53;3;0;0;0;2;6;215,4;305,88;5,02;1;28;1;C; ;31/01/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;68719;178; ;SAB.JOHNSON BABY REFIL             ;CXA 1 X 12 380ML  ;; ; ;120;     ;0;17/03/2026;295,28;3;5;0;0;1;11;281,21;430,8;2,58;3;35;1;C; ;13/04/2026;S;N;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;11909;183; ;SERUM DOVE HIDRATANTE NIACINAMIDA  ;CXA 1 X 12 245ML  ;; ; ;224;     ;0;17/02/2026;333,63;6;0;0;0;2;1;258,99;371,9;5,8;3;63;1;C; ;23/03/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;28733;182; ;DES.REXONA ROLL-ON ACTIVE MEN      ;CXA 1 X 12 50ML   ;; ; ;424;     ;0;20/03/2026;97,88;25;0;0;0;7;0;77,09;107,88;3,98;22;32;1;C; ;19/04/2026;S;S;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;86455;182; ;CR.DENTAL CONDOR KIDS BARBIE       ;CXA 1 X 36 50G    ;; ; ;224;     ;0;09/04/2026;167,27;3;0;0;0;3;11;164,61;233,3;10,07;4;13,84;1;C; ;20/03/2026;S; ;S;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;13242;156; ;DES.REXONA AERO CLINICAL INVI.MEN  ;CXA 1 X 12 150ML  ;; ; ;324;     ;0;24/03/2026;209,05;12;0;0;0;3;4;164,03;238,8;6,75;8;28;1;C; ;14/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;90076;135; ;DES.ABOVE CREME ELEMENTS OCEAN     ;CXA 1 X 12 50G    ;; ; ;416;     ;0;07/01/2026;39,64;30;0;0;0;17;8;31,29;45,48;6,63;9;104;1;C; ;09/04/2026;;S; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;18823;196; ;DES.SKALA ROLL-ON FOR MEN ACTIVE   ;CXA 1 X 12 60ML   ;; ; ;370;     ;0;09/03/2026;57,47;6;0;0;0;12;4;45,11;65,88;6,96;5;50,18;1;C; ;11/03/2026;S;S;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;49764;172; ;TENYS PE BARUEL J.S SPORT EDITION  ;CXA 1 X 12 86G    ;; ; ;294;     ;0;19/02/2026;204,48;2;0;0;5;3;6;159,05;166,8;-19,9;1;125;1;C; ;17/04/2026;S;N;N;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;13465;173; ;LOCAO HIDR.VIZET MORANGO E BLUE    ;CXA 1 X 12 200G   ;; ; ;192;     ;0;24/03/2026;223,13;3;0;0;0;3;6;159,95;250,81;4,67;0;31,85;7;C; ;05/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;005-BARBEA/DESOD/INFANTIL/HIDRAT                                                                        ;5867;153; ;DES.GIOVANNA BABY CREME ROSE       ;CXA 1 X 12 55G    ;; ; ;423;     ;0;20/02/2026;43,69;20;0;0;0;17;3;32,91;47,88;6,69;8;60;1;C; ;16/04/2026;S; ; ;S;
